maze-q-learn-clean) kajizora@Kaj-Izoras-MacBook-Pro maze-q-learn-paralell % python scripts/training/run_dqn.py \
  --device mps \
  --checkpoint-every 100 \
  --max-steps 500 \
  --torch-threads 12 \
  --batch-size 128 \
  --train-every 4 \
  --print-every 1 \
  --save-model models/dqn/dqn.pkl \
  --forward-distance 0.5 \
  --episodes 1000
pybullet build time: Oct 21 2025 17:04:55
Starting DQN training demo...
Checkpoints will be saved every 100 episodes to models/dqn/dqn.pkl
[Episode 65/1000] epsilon=0.985 reward=-8.18 avg_reward=-8.18 loss=0.0567
[Episode 66/1000] epsilon=0.985 reward=-8.77 avg_reward=-8.77 loss=0.0593
[Episode 67/1000] epsilon=0.984 reward=-8.96 avg_reward=-8.96 loss=0.0278
[Episode 68/1000] epsilon=0.984 reward=-10.16 avg_reward=-10.16 loss=0.8428
[Episode 69/1000] epsilon=0.984 reward=-9.07 avg_reward=-9.07 loss=0.0197
[Episode 70/1000] epsilon=0.984 reward=-8.59 avg_reward=-8.59 loss=0.0624
[Episode 71/1000] epsilon=0.983 reward=-9.06 avg_reward=-9.06 loss=0.0659
[Episode 72/1000] epsilon=0.983 reward=-8.18 avg_reward=-8.18 loss=0.7257
[Episode 73/1000] epsilon=0.983 reward=-9.06 avg_reward=-9.06 loss=0.4748
[Episode 74/1000] epsilon=0.983 reward=-7.93 avg_reward=-7.93 loss=2.2655
[Episode 75/1000] epsilon=0.982 reward=-8.77 avg_reward=-8.77 loss=0.1078
[Episode 76/1000] epsilon=0.982 reward=-8.20 avg_reward=-8.20 loss=0.1795
[Episode 77/1000] epsilon=0.982 reward=-9.03 avg_reward=-9.03 loss=0.5651
[Episode 78/1000] epsilon=0.982 reward=-9.06 avg_reward=-9.06 loss=0.0850
[Episode 79/1000] epsilon=0.981 reward=-9.07 avg_reward=-9.07 loss=0.0702
[Episode 80/1000] epsilon=0.981 reward=47.36 avg_reward=47.36 loss=0.1613
[Episode 81/1000] epsilon=0.981 reward=-9.25 avg_reward=-9.25 loss=0.5026
[Episode 82/1000] epsilon=0.981 reward=-9.06 avg_reward=-9.06 loss=2.5650
[Episode 83/1000] epsilon=0.981 reward=-8.44 avg_reward=-8.44 loss=3.5116
[Episode 84/1000] epsilon=0.980 reward=-8.04 avg_reward=-8.04 loss=2.5279
[Episode 85/1000] epsilon=0.980 reward=-8.81 avg_reward=-8.81 loss=0.0606
[Episode 86/1000] epsilon=0.980 reward=-8.30 avg_reward=-8.30 loss=5.5587
[Episode 87/1000] epsilon=0.980 reward=-9.25 avg_reward=-9.25 loss=0.0953
[Episode 88/1000] epsilon=0.979 reward=-10.16 avg_reward=-10.16 loss=0.0635
[Episode 89/1000] epsilon=0.979 reward=52.40 avg_reward=52.40 loss=0.0509
[Episode 90/1000] epsilon=0.979 reward=-9.07 avg_reward=-9.07 loss=0.3723
[Episode 91/1000] epsilon=0.979 reward=-7.31 avg_reward=-7.31 loss=0.1425
[Episode 92/1000] epsilon=0.978 reward=-10.16 avg_reward=-10.16 loss=0.4956
[Episode 93/1000] epsilon=0.978 reward=-10.16 avg_reward=-10.16 loss=0.4113
[Episode 94/1000] epsilon=0.978 reward=-9.06 avg_reward=-9.06 loss=0.8106
[Episode 95/1000] epsilon=0.978 reward=-9.06 avg_reward=-9.06 loss=0.0654
[Episode 96/1000] epsilon=0.977 reward=-8.78 avg_reward=-8.78 loss=0.1539
[Episode 97/1000] epsilon=0.977 reward=-9.07 avg_reward=-9.07 loss=0.7587
[Episode 98/1000] epsilon=0.977 reward=52.32 avg_reward=52.32 loss=2.3970
[Episode 99/1000] epsilon=0.977 reward=-8.72 avg_reward=-8.72 loss=0.3278
[Episode 100/1000] epsilon=0.976 reward=52.04 avg_reward=52.04 loss=0.6443
  Checkpoint saved: models/dqn/dqn_ep100.pkl
[Episode 101/1000] epsilon=0.976 reward=-8.59 avg_reward=-8.59 loss=0.0727
[Episode 102/1000] epsilon=0.976 reward=-9.44 avg_reward=-9.44 loss=1.0618
[Episode 103/1000] epsilon=0.976 reward=47.74 avg_reward=47.74 loss=0.1208
[Episode 104/1000] epsilon=0.976 reward=-10.16 avg_reward=-10.16 loss=0.9458
[Episode 105/1000] epsilon=0.975 reward=-8.81 avg_reward=-8.81 loss=0.5393
[Episode 106/1000] epsilon=0.975 reward=-7.40 avg_reward=-7.40 loss=0.3694
[Episode 107/1000] epsilon=0.975 reward=-9.07 avg_reward=-9.07 loss=1.0460
[Episode 108/1000] epsilon=0.975 reward=-8.29 avg_reward=-8.29 loss=0.2641
[Episode 109/1000] epsilon=0.974 reward=-8.77 avg_reward=-8.77 loss=2.8106
[Episode 110/1000] epsilon=0.974 reward=-8.14 avg_reward=-8.14 loss=0.4385
[Episode 111/1000] epsilon=0.974 reward=-7.93 avg_reward=-7.93 loss=1.9225
[Episode 112/1000] epsilon=0.974 reward=-9.14 avg_reward=-9.14 loss=1.3233
[Episode 113/1000] epsilon=0.973 reward=-8.98 avg_reward=-8.98 loss=0.3826
[Episode 114/1000] epsilon=0.973 reward=-9.07 avg_reward=-9.07 loss=0.1986
[Episode 115/1000] epsilon=0.973 reward=-8.44 avg_reward=-8.44 loss=0.1193
[Episode 116/1000] epsilon=0.973 reward=51.92 avg_reward=51.92 loss=0.2597
[Episode 117/1000] epsilon=0.972 reward=49.84 avg_reward=49.84 loss=1.0939
[Episode 118/1000] epsilon=0.972 reward=46.14 avg_reward=46.14 loss=1.0101
[Episode 119/1000] epsilon=0.972 reward=-8.81 avg_reward=-8.81 loss=1.6126
[Episode 120/1000] epsilon=0.972 reward=-8.18 avg_reward=-8.18 loss=1.3929
[Episode 121/1000] epsilon=0.972 reward=51.68 avg_reward=51.68 loss=0.3539
[Episode 122/1000] epsilon=0.971 reward=-9.07 avg_reward=-9.07 loss=0.3621
[Episode 123/1000] epsilon=0.971 reward=-8.59 avg_reward=-8.59 loss=0.2009
[Episode 124/1000] epsilon=0.971 reward=-8.29 avg_reward=-8.29 loss=3.2108
[Episode 125/1000] epsilon=0.971 reward=49.94 avg_reward=49.94 loss=0.4360
[Episode 126/1000] epsilon=0.970 reward=-8.81 avg_reward=-8.81 loss=0.2388
[Episode 127/1000] epsilon=0.970 reward=-9.07 avg_reward=-9.07 loss=1.7291
[Episode 128/1000] epsilon=0.970 reward=-8.22 avg_reward=-8.22 loss=0.8127
[Episode 129/1000] epsilon=0.970 reward=-8.81 avg_reward=-8.81 loss=1.7325
[Episode 130/1000] epsilon=0.969 reward=-8.05 avg_reward=-8.05 loss=0.4637
[Episode 131/1000] epsilon=0.969 reward=-8.04 avg_reward=-8.04 loss=0.9784
[Episode 132/1000] epsilon=0.969 reward=-8.04 avg_reward=-8.04 loss=0.3121
[Episode 133/1000] epsilon=0.969 reward=-9.07 avg_reward=-9.07 loss=2.7227
[Episode 134/1000] epsilon=0.968 reward=-9.07 avg_reward=-9.07 loss=1.7254
[Episode 135/1000] epsilon=0.968 reward=-9.07 avg_reward=-9.07 loss=0.7028
[Episode 136/1000] epsilon=0.968 reward=-9.06 avg_reward=-9.06 loss=0.4344
[Episode 137/1000] epsilon=0.968 reward=-8.78 avg_reward=-8.78 loss=0.4152
[Episode 138/1000] epsilon=0.967 reward=-9.24 avg_reward=-9.24 loss=0.7289
[Episode 139/1000] epsilon=0.967 reward=47.06 avg_reward=47.06 loss=1.3679
[Episode 140/1000] epsilon=0.967 reward=-8.81 avg_reward=-8.81 loss=2.9678
[Episode 141/1000] epsilon=0.967 reward=-8.44 avg_reward=-8.44 loss=3.1006
[Episode 142/1000] epsilon=0.967 reward=-7.57 avg_reward=-7.57 loss=3.0587
[Episode 143/1000] epsilon=0.966 reward=-8.30 avg_reward=-8.30 loss=3.5249
[Episode 144/1000] epsilon=0.966 reward=-9.36 avg_reward=-9.36 loss=1.3322
[Episode 145/1000] epsilon=0.966 reward=-8.77 avg_reward=-8.77 loss=2.2460
[Episode 146/1000] epsilon=0.966 reward=46.28 avg_reward=46.28 loss=1.3024
[Episode 147/1000] epsilon=0.965 reward=-8.29 avg_reward=-8.29 loss=3.9215
[Episode 148/1000] epsilon=0.965 reward=-9.36 avg_reward=-9.36 loss=3.9320
[Episode 149/1000] epsilon=0.965 reward=46.54 avg_reward=46.54 loss=2.2176
[Episode 150/1000] epsilon=0.965 reward=48.10 avg_reward=48.10 loss=2.5502
[Episode 151/1000] epsilon=0.964 reward=-7.57 avg_reward=-7.57 loss=2.4670
[Episode 152/1000] epsilon=0.964 reward=-10.16 avg_reward=-10.16 loss=1.2291
[Episode 153/1000] epsilon=0.964 reward=48.90 avg_reward=48.90 loss=1.8223
[Episode 154/1000] epsilon=0.964 reward=52.52 avg_reward=52.52 loss=1.4769
[Episode 155/1000] epsilon=0.963 reward=-8.82 avg_reward=-8.82 loss=6.6298
[Episode 156/1000] epsilon=0.963 reward=-9.08 avg_reward=-9.08 loss=2.5410
[Episode 157/1000] epsilon=0.963 reward=-8.94 avg_reward=-8.94 loss=5.3945
[Episode 158/1000] epsilon=0.963 reward=52.46 avg_reward=52.46 loss=1.0736
[Episode 159/1000] epsilon=0.962 reward=-8.98 avg_reward=-8.98 loss=7.8852
[Episode 160/1000] epsilon=0.962 reward=-8.98 avg_reward=-8.98 loss=1.5827
[Episode 161/1000] epsilon=0.962 reward=50.24 avg_reward=50.24 loss=2.7762
[Episode 162/1000] epsilon=0.962 reward=-8.79 avg_reward=-8.79 loss=3.0423
[Episode 163/1000] epsilon=0.962 reward=-9.36 avg_reward=-9.36 loss=1.4832
[Episode 164/1000] epsilon=0.961 reward=-9.24 avg_reward=-9.24 loss=4.9078
[Episode 165/1000] epsilon=0.961 reward=-8.18 avg_reward=-8.18 loss=1.7045
[Episode 166/1000] epsilon=0.961 reward=-9.25 avg_reward=-9.25 loss=0.8310
[Episode 167/1000] epsilon=0.961 reward=-8.30 avg_reward=-8.30 loss=0.6101
[Episode 168/1000] epsilon=0.960 reward=-8.36 avg_reward=-8.36 loss=0.6945
[Episode 169/1000] epsilon=0.960 reward=-9.06 avg_reward=-9.06 loss=2.7214
[Episode 170/1000] epsilon=0.960 reward=-9.07 avg_reward=-9.07 loss=1.6411
[Episode 171/1000] epsilon=0.960 reward=51.00 avg_reward=51.00 loss=2.0471
[Episode 172/1000] epsilon=0.959 reward=-9.06 avg_reward=-9.06 loss=6.4494
[Episode 173/1000] epsilon=0.959 reward=52.06 avg_reward=52.06 loss=0.8425
[Episode 174/1000] epsilon=0.959 reward=-10.16 avg_reward=-10.16 loss=9.9996
[Episode 175/1000] epsilon=0.959 reward=-8.59 avg_reward=-8.59 loss=2.2652
[Episode 176/1000] epsilon=0.958 reward=-10.16 avg_reward=-10.16 loss=13.4078
[Episode 177/1000] epsilon=0.958 reward=50.66 avg_reward=50.66 loss=9.2604
[Episode 178/1000] epsilon=0.958 reward=-7.60 avg_reward=-7.60 loss=5.1268
[Episode 179/1000] epsilon=0.958 reward=51.44 avg_reward=51.44 loss=1.6036
[Episode 180/1000] epsilon=0.957 reward=-10.16 avg_reward=-10.16 loss=1.0128
[Episode 181/1000] epsilon=0.957 reward=-7.74 avg_reward=-7.74 loss=1.9378
[Episode 182/1000] epsilon=0.957 reward=51.94 avg_reward=51.94 loss=4.2981
[Episode 183/1000] epsilon=0.957 reward=-10.16 avg_reward=-10.16 loss=3.5679
[Episode 184/1000] epsilon=0.957 reward=-9.24 avg_reward=-9.24 loss=1.3526
[Episode 185/1000] epsilon=0.956 reward=51.40 avg_reward=51.40 loss=5.6666
[Episode 186/1000] epsilon=0.956 reward=47.70 avg_reward=47.70 loss=1.1744
[Episode 187/1000] epsilon=0.956 reward=-7.88 avg_reward=-7.88 loss=3.1086
[Episode 188/1000] epsilon=0.956 reward=-8.29 avg_reward=-8.29 loss=3.0380
[Episode 189/1000] epsilon=0.955 reward=-10.16 avg_reward=-10.16 loss=1.0248
[Episode 190/1000] epsilon=0.955 reward=-8.30 avg_reward=-8.30 loss=0.7470
[Episode 191/1000] epsilon=0.955 reward=-8.81 avg_reward=-8.81 loss=2.9158
[Episode 192/1000] epsilon=0.955 reward=-8.78 avg_reward=-8.78 loss=9.9771
[Episode 193/1000] epsilon=0.954 reward=-7.88 avg_reward=-7.88 loss=1.9613
[Episode 194/1000] epsilon=0.954 reward=-8.34 avg_reward=-8.34 loss=4.4628
[Episode 195/1000] epsilon=0.954 reward=-8.59 avg_reward=-8.59 loss=0.4370
[Episode 196/1000] epsilon=0.954 reward=44.80 avg_reward=44.80 loss=2.4488
[Episode 197/1000] epsilon=0.953 reward=-7.11 avg_reward=-7.11 loss=1.3786
[Episode 198/1000] epsilon=0.953 reward=47.44 avg_reward=47.44 loss=3.6825
[Episode 199/1000] epsilon=0.953 reward=-9.03 avg_reward=-9.03 loss=6.0495
[Episode 200/1000] epsilon=0.953 reward=51.20 avg_reward=51.20 loss=1.0357
  Checkpoint saved: models/dqn/dqn_ep200.pkl
[Episode 201/1000] epsilon=0.953 reward=-7.71 avg_reward=-7.71 loss=0.8599
[Episode 202/1000] epsilon=0.952 reward=-9.07 avg_reward=-9.07 loss=18.3373
[Episode 203/1000] epsilon=0.952 reward=-8.77 avg_reward=-8.77 loss=1.6561
[Episode 204/1000] epsilon=0.952 reward=-9.06 avg_reward=-9.06 loss=2.4293
[Episode 205/1000] epsilon=0.952 reward=-8.94 avg_reward=-8.94 loss=1.6278
[Episode 206/1000] epsilon=0.951 reward=44.34 avg_reward=44.34 loss=7.4232
[Episode 207/1000] epsilon=0.951 reward=-8.78 avg_reward=-8.78 loss=5.1126
[Episode 208/1000] epsilon=0.951 reward=-8.19 avg_reward=-8.19 loss=1.3253
[Episode 209/1000] epsilon=0.951 reward=-9.03 avg_reward=-9.03 loss=1.8939
[Episode 210/1000] epsilon=0.950 reward=-9.03 avg_reward=-9.03 loss=5.4612
[Episode 211/1000] epsilon=0.950 reward=-6.82 avg_reward=-6.82 loss=8.8151
[Episode 212/1000] epsilon=0.950 reward=49.40 avg_reward=49.40 loss=5.4395
[Episode 213/1000] epsilon=0.950 reward=-8.45 avg_reward=-8.45 loss=3.8479
[Episode 214/1000] epsilon=0.949 reward=-9.25 avg_reward=-9.25 loss=3.3723
[Episode 215/1000] epsilon=0.949 reward=-7.99 avg_reward=-7.99 loss=7.5317
[Episode 216/1000] epsilon=0.949 reward=-9.18 avg_reward=-9.18 loss=12.4381
[Episode 217/1000] epsilon=0.949 reward=-9.07 avg_reward=-9.07 loss=10.3882
[Episode 218/1000] epsilon=0.948 reward=52.42 avg_reward=52.42 loss=7.4257
[Episode 219/1000] epsilon=0.948 reward=-9.07 avg_reward=-9.07 loss=5.6628
[Episode 220/1000] epsilon=0.948 reward=-8.18 avg_reward=-8.18 loss=5.7119
[Episode 221/1000] epsilon=0.948 reward=-8.77 avg_reward=-8.77 loss=3.8356
[Episode 222/1000] epsilon=0.948 reward=-8.78 avg_reward=-8.78 loss=3.4365
[Episode 223/1000] epsilon=0.947 reward=-8.45 avg_reward=-8.45 loss=5.4245
[Episode 224/1000] epsilon=0.947 reward=-8.77 avg_reward=-8.77 loss=4.1128
[Episode 225/1000] epsilon=0.947 reward=52.32 avg_reward=52.32 loss=14.9950
[Episode 226/1000] epsilon=0.947 reward=47.88 avg_reward=47.88 loss=8.5691
[Episode 227/1000] epsilon=0.946 reward=-8.81 avg_reward=-8.81 loss=5.1114
[Episode 228/1000] epsilon=0.946 reward=-9.07 avg_reward=-9.07 loss=4.4303
[Episode 229/1000] epsilon=0.946 reward=-9.06 avg_reward=-9.06 loss=3.1489
[Episode 230/1000] epsilon=0.946 reward=-8.59 avg_reward=-8.59 loss=8.0218
[Episode 231/1000] epsilon=0.945 reward=46.42 avg_reward=46.42 loss=7.2772
[Episode 232/1000] epsilon=0.945 reward=-10.16 avg_reward=-10.16 loss=3.7839
[Episode 233/1000] epsilon=0.945 reward=-9.07 avg_reward=-9.07 loss=3.9761
[Episode 234/1000] epsilon=0.945 reward=50.00 avg_reward=50.00 loss=6.5587
[Episode 235/1000] epsilon=0.944 reward=-9.14 avg_reward=-9.14 loss=3.5474
[Episode 236/1000] epsilon=0.944 reward=-9.79 avg_reward=-9.79 loss=5.2934
[Episode 237/1000] epsilon=0.944 reward=-8.78 avg_reward=-8.78 loss=11.6078
[Episode 238/1000] epsilon=0.944 reward=52.38 avg_reward=52.38 loss=3.5298
[Episode 239/1000] epsilon=0.943 reward=-10.16 avg_reward=-10.16 loss=8.2986
[Episode 240/1000] epsilon=0.943 reward=-8.45 avg_reward=-8.45 loss=9.0631
[Episode 241/1000] epsilon=0.943 reward=-8.30 avg_reward=-8.30 loss=9.2370
[Episode 242/1000] epsilon=0.943 reward=-9.07 avg_reward=-9.07 loss=5.6772
[Episode 243/1000] epsilon=0.943 reward=50.40 avg_reward=50.40 loss=7.8787
[Episode 244/1000] epsilon=0.942 reward=-8.30 avg_reward=-8.30 loss=8.0228
[Episode 245/1000] epsilon=0.942 reward=51.04 avg_reward=51.04 loss=2.3606
[Episode 246/1000] epsilon=0.942 reward=-8.08 avg_reward=-8.08 loss=2.1949
[Episode 247/1000] epsilon=0.942 reward=51.46 avg_reward=51.46 loss=13.3708
[Episode 248/1000] epsilon=0.941 reward=-9.37 avg_reward=-9.37 loss=6.2683
[Episode 249/1000] epsilon=0.941 reward=46.72 avg_reward=46.72 loss=4.7814
[Episode 250/1000] epsilon=0.941 reward=52.34 avg_reward=52.34 loss=3.5085
[Episode 251/1000] epsilon=0.941 reward=-9.36 avg_reward=-9.36 loss=11.2014
[Episode 252/1000] epsilon=0.940 reward=48.68 avg_reward=48.68 loss=4.1213
[Episode 253/1000] epsilon=0.940 reward=-8.04 avg_reward=-8.04 loss=8.6023
[Episode 254/1000] epsilon=0.940 reward=-9.08 avg_reward=-9.08 loss=5.0735
[Episode 255/1000] epsilon=0.940 reward=-8.30 avg_reward=-8.30 loss=9.4304
[Episode 256/1000] epsilon=0.939 reward=-8.84 avg_reward=-8.84 loss=3.9354
[Episode 257/1000] epsilon=0.939 reward=48.58 avg_reward=48.58 loss=8.5687
[Episode 258/1000] epsilon=0.939 reward=-8.81 avg_reward=-8.81 loss=8.1740
[Episode 259/1000] epsilon=0.939 reward=-9.14 avg_reward=-9.14 loss=4.1303
[Episode 260/1000] epsilon=0.938 reward=-8.77 avg_reward=-8.77 loss=2.5819
[Episode 261/1000] epsilon=0.938 reward=49.30 avg_reward=49.30 loss=7.5185
[Episode 262/1000] epsilon=0.938 reward=-8.78 avg_reward=-8.78 loss=3.2011
[Episode 263/1000] epsilon=0.938 reward=-9.36 avg_reward=-9.36 loss=10.3873
[Episode 264/1000] epsilon=0.938 reward=-9.07 avg_reward=-9.07 loss=13.0174
[Episode 265/1000] epsilon=0.937 reward=49.48 avg_reward=49.48 loss=2.5154
[Episode 266/1000] epsilon=0.937 reward=-8.45 avg_reward=-8.45 loss=5.8821
[Episode 267/1000] epsilon=0.937 reward=-8.30 avg_reward=-8.30 loss=3.2239
[Episode 268/1000] epsilon=0.937 reward=-7.69 avg_reward=-7.69 loss=8.4160
[Episode 269/1000] epsilon=0.936 reward=-9.06 avg_reward=-9.06 loss=6.3268
[Episode 270/1000] epsilon=0.936 reward=52.16 avg_reward=52.16 loss=2.8077
[Episode 271/1000] epsilon=0.936 reward=-9.31 avg_reward=-9.31 loss=4.9142
[Episode 272/1000] epsilon=0.936 reward=52.72 avg_reward=52.72 loss=7.2205
[Episode 273/1000] epsilon=0.935 reward=-9.07 avg_reward=-9.07 loss=5.1296
[Episode 274/1000] epsilon=0.935 reward=-7.57 avg_reward=-7.57 loss=8.9900
[Episode 275/1000] epsilon=0.935 reward=-8.30 avg_reward=-8.30 loss=3.9022
[Episode 276/1000] epsilon=0.935 reward=-8.57 avg_reward=-8.57 loss=5.0608
[Episode 277/1000] epsilon=0.934 reward=-9.07 avg_reward=-9.07 loss=8.7741
[Episode 278/1000] epsilon=0.934 reward=-8.04 avg_reward=-8.04 loss=10.7170
[Episode 279/1000] epsilon=0.934 reward=-7.33 avg_reward=-7.33 loss=5.9908
[Episode 280/1000] epsilon=0.934 reward=-7.56 avg_reward=-7.56 loss=8.9692
[Episode 281/1000] epsilon=0.933 reward=-8.94 avg_reward=-8.94 loss=2.7066
[Episode 282/1000] epsilon=0.933 reward=50.94 avg_reward=50.94 loss=4.5647
[Episode 283/1000] epsilon=0.933 reward=-8.30 avg_reward=-8.30 loss=3.6608
[Episode 284/1000] epsilon=0.933 reward=-9.44 avg_reward=-9.44 loss=7.9269
[Episode 285/1000] epsilon=0.933 reward=-10.16 avg_reward=-10.16 loss=4.1051
[Episode 286/1000] epsilon=0.932 reward=-7.57 avg_reward=-7.57 loss=4.2448
[Episode 287/1000] epsilon=0.932 reward=50.12 avg_reward=50.12 loss=6.2819
[Episode 288/1000] epsilon=0.932 reward=-9.07 avg_reward=-9.07 loss=4.6249
[Episode 289/1000] epsilon=0.932 reward=-8.29 avg_reward=-8.29 loss=3.9682
[Episode 290/1000] epsilon=0.931 reward=51.04 avg_reward=51.04 loss=7.6438
[Episode 291/1000] epsilon=0.931 reward=49.78 avg_reward=49.78 loss=2.4221
[Episode 292/1000] epsilon=0.931 reward=-8.31 avg_reward=-8.31 loss=5.1463
[Episode 293/1000] epsilon=0.931 reward=-9.06 avg_reward=-9.06 loss=4.4730
[Episode 294/1000] epsilon=0.930 reward=-10.16 avg_reward=-10.16 loss=10.2049
[Episode 295/1000] epsilon=0.930 reward=48.48 avg_reward=48.48 loss=3.5558
